

---------------------------------------RPS  mobilenet  ALEATORIO  100%----------------------------------------------

Start time: 2025-03-28 11:09:04.788200 UTC
Evaluación 1 -> 2025-03-28 11:11:27.614374 UTC


---------------------------------------RPS  mobilenet  ALEATORIO  10%----------------------------------------------

Start time: 2025-03-28 11:13:48.389637 UTC
Evaluación 1 -> 2025-03-28 11:14:06.979467 UTC
Evaluación 2 -> 2025-03-28 11:14:25.314197 UTC
Evaluación 3 -> 2025-03-28 11:14:43.829843 UTC
Evaluación 4 -> 2025-03-28 11:15:02.444768 UTC
Evaluación 5 -> 2025-03-28 11:15:20.841092 UTC
Evaluación 6 -> 2025-03-28 11:15:39.622789 UTC
Evaluación 7 -> 2025-03-28 11:15:58.395045 UTC
Evaluación 8 -> 2025-03-28 11:16:17.621402 UTC
Evaluación 9 -> 2025-03-28 11:16:36.616149 UTC
Evaluación 10 -> 2025-03-28 11:16:54.847309 UTC
Evaluación 11 -> 2025-03-28 11:17:13.240985 UTC
Evaluación 12 -> 2025-03-28 11:17:32.027267 UTC
Evaluación 13 -> 2025-03-28 11:17:50.904452 UTC
Evaluación 14 -> 2025-03-28 11:18:10.244907 UTC
Evaluación 15 -> 2025-03-28 11:18:29.270265 UTC
Evaluación 16 -> 2025-03-28 11:18:47.864629 UTC
Evaluación 17 -> 2025-03-28 11:19:06.358298 UTC
Evaluación 18 -> 2025-03-28 11:19:25.492959 UTC
Evaluación 19 -> 2025-03-28 11:19:44.367762 UTC
Evaluación 20 -> 2025-03-28 11:20:02.847162 UTC
Evaluación 21 -> 2025-03-28 11:20:21.358758 UTC
Evaluación 22 -> 2025-03-28 11:20:39.741488 UTC
Evaluación 23 -> 2025-03-28 11:20:58.540629 UTC
Evaluación 24 -> 2025-03-28 11:21:17.052308 UTC
Evaluación 25 -> 2025-03-28 11:21:35.684074 UTC
Evaluación 26 -> 2025-03-28 11:21:54.422839 UTC
Evaluación 27 -> 2025-03-28 11:22:12.949325 UTC
Evaluación 28 -> 2025-03-28 11:22:31.147172 UTC
Evaluación 29 -> 2025-03-28 11:22:50.297742 UTC
Evaluación 30 -> 2025-03-28 11:23:08.795983 UTC
Evaluación 31 -> 2025-03-28 11:23:27.556279 UTC
Evaluación 32 -> 2025-03-28 11:23:46.116862 UTC
Evaluación 33 -> 2025-03-28 11:24:04.575717 UTC
Evaluación 34 -> 2025-03-28 11:24:23.187950 UTC
Evaluación 35 -> 2025-03-28 11:24:41.515931 UTC
Evaluación 36 -> 2025-03-28 11:25:00.210017 UTC
Evaluación 37 -> 2025-03-28 11:25:18.548182 UTC
Evaluación 38 -> 2025-03-28 11:25:37.280040 UTC
Evaluación 39 -> 2025-03-28 11:25:55.699652 UTC
Evaluación 40 -> 2025-03-28 11:26:14.145136 UTC
Evaluación 41 -> 2025-03-28 11:26:32.589810 UTC
Evaluación 42 -> 2025-03-28 11:26:50.912415 UTC
Evaluación 43 -> 2025-03-28 11:27:09.653984 UTC
Evaluación 44 -> 2025-03-28 11:27:28.067352 UTC
Evaluación 45 -> 2025-03-28 11:27:46.697310 UTC
Evaluación 46 -> 2025-03-28 11:28:05.281414 UTC
Evaluación 47 -> 2025-03-28 11:28:23.598616 UTC
Evaluación 48 -> 2025-03-28 11:28:42.378601 UTC
Evaluación 49 -> 2025-03-28 11:29:01.014435 UTC
Evaluación 50 -> 2025-03-28 11:29:19.351653 UTC
Evaluación 51 -> 2025-03-28 11:29:37.583623 UTC
Evaluación 52 -> 2025-03-28 11:29:56.498049 UTC
Evaluación 53 -> 2025-03-28 11:30:14.956720 UTC
Evaluación 54 -> 2025-03-28 11:30:33.341568 UTC
Evaluación 55 -> 2025-03-28 11:30:52.094640 UTC
Evaluación 56 -> 2025-03-28 11:31:10.596713 UTC
Evaluación 57 -> 2025-03-28 11:31:29.006638 UTC
Evaluación 58 -> 2025-03-28 11:31:47.521185 UTC
Evaluación 59 -> 2025-03-28 11:32:06.364776 UTC
Evaluación 60 -> 2025-03-28 11:32:25.202327 UTC
Evaluación 61 -> 2025-03-28 11:32:44.015671 UTC
Evaluación 62 -> 2025-03-28 11:33:03.127829 UTC
Evaluación 63 -> 2025-03-28 11:33:21.906414 UTC
Evaluación 64 -> 2025-03-28 11:33:40.446590 UTC
Evaluación 65 -> 2025-03-28 11:33:59.223321 UTC
Evaluación 66 -> 2025-03-28 11:34:18.115927 UTC
Evaluación 67 -> 2025-03-28 11:34:36.796894 UTC
Evaluación 68 -> 2025-03-28 11:34:55.940661 UTC
Evaluación 69 -> 2025-03-28 11:35:14.591196 UTC
Evaluación 70 -> 2025-03-28 11:35:33.040471 UTC
Evaluación 71 -> 2025-03-28 11:35:52.298733 UTC
Evaluación 72 -> 2025-03-28 11:36:11.105921 UTC
Evaluación 73 -> 2025-03-28 11:36:30.002821 UTC
Evaluación 74 -> 2025-03-28 11:36:48.926336 UTC
Evaluación 75 -> 2025-03-28 11:37:07.870391 UTC
Evaluación 76 -> 2025-03-28 11:37:26.652459 UTC
Evaluación 77 -> 2025-03-28 11:37:45.429835 UTC
Evaluación 78 -> 2025-03-28 11:38:04.485521 UTC
Evaluación 79 -> 2025-03-28 11:38:23.767152 UTC
Evaluación 80 -> 2025-03-28 11:38:42.745993 UTC
Evaluación 81 -> 2025-03-28 11:39:01.329152 UTC
Evaluación 82 -> 2025-03-28 11:39:20.230742 UTC
Evaluación 83 -> 2025-03-28 11:39:39.231115 UTC
Evaluación 84 -> 2025-03-28 11:39:58.092839 UTC
Evaluación 85 -> 2025-03-28 11:40:16.786046 UTC
Evaluación 86 -> 2025-03-28 11:40:35.833623 UTC
Evaluación 87 -> 2025-03-28 11:40:54.918092 UTC
Evaluación 88 -> 2025-03-28 11:41:13.900526 UTC
Evaluación 89 -> 2025-03-28 11:41:32.787451 UTC
Evaluación 90 -> 2025-03-28 11:41:51.843124 UTC
Evaluación 91 -> 2025-03-28 11:42:10.656115 UTC
Evaluación 92 -> 2025-03-28 11:42:29.042872 UTC
Evaluación 93 -> 2025-03-28 11:42:48.408451 UTC
Evaluación 94 -> 2025-03-28 11:43:07.416688 UTC
Evaluación 95 -> 2025-03-28 11:43:26.563825 UTC
Evaluación 96 -> 2025-03-28 11:43:45.779436 UTC
Evaluación 97 -> 2025-03-28 11:44:04.610556 UTC
Evaluación 98 -> 2025-03-28 11:44:23.240686 UTC
Evaluación 99 -> 2025-03-28 11:44:42.087590 UTC
Evaluación 100 -> 2025-03-28 11:45:01.046562 UTC


---------------------------------------RPS  mobilenet  ALEATORIO  25%----------------------------------------------

Start time: 2025-03-28 11:45:19.849559 UTC
Evaluación 1 -> 2025-03-28 11:45:59.412263 UTC
Evaluación 2 -> 2025-03-28 11:46:39.059056 UTC
Evaluación 3 -> 2025-03-28 11:47:19.041116 UTC
Evaluación 4 -> 2025-03-28 11:47:58.707624 UTC
Evaluación 5 -> 2025-03-28 11:48:38.245579 UTC
Evaluación 6 -> 2025-03-28 11:49:17.592387 UTC
Evaluación 7 -> 2025-03-28 11:49:57.272983 UTC
Evaluación 8 -> 2025-03-28 11:50:36.663858 UTC
Evaluación 9 -> 2025-03-28 11:51:15.927236 UTC
Evaluación 10 -> 2025-03-28 11:51:55.348348 UTC
Evaluación 11 -> 2025-03-28 11:52:34.690403 UTC
Evaluación 12 -> 2025-03-28 11:53:13.982868 UTC
Evaluación 13 -> 2025-03-28 11:53:53.497572 UTC
