

---------------------------------------RPS  resnet  ALEATORIO  100%----------------------------------------------

Start time: 2025-05-22 05:54:37.506156 UTC
Evaluación 1 -> 2025-05-22 05:57:21.933035 UTC


---------------------------------------RPS  resnet  ALEATORIO  25%----------------------------------------------

Start time: 2025-05-22 05:59:43.846564 UTC
Evaluación 1 -> 2025-05-22 06:00:33.190383 UTC
Evaluación 2 -> 2025-05-22 06:01:26.829291 UTC
Evaluación 3 -> 2025-05-22 06:02:20.775459 UTC
Evaluación 4 -> 2025-05-22 06:03:10.838164 UTC
Evaluación 5 -> 2025-05-22 06:04:00.093396 UTC
Evaluación 6 -> 2025-05-22 06:04:50.818590 UTC
Evaluación 7 -> 2025-05-22 06:05:42.167999 UTC
Evaluación 8 -> 2025-05-22 06:06:33.744952 UTC
Evaluación 9 -> 2025-05-22 06:07:27.159440 UTC
Evaluación 10 -> 2025-05-22 06:08:18.025147 UTC
Evaluación 11 -> 2025-05-22 06:09:06.130307 UTC
Evaluación 12 -> 2025-05-22 06:09:56.963459 UTC
Evaluación 13 -> 2025-05-22 06:10:47.090658 UTC
Evaluación 14 -> 2025-05-22 06:11:35.903659 UTC
Evaluación 15 -> 2025-05-22 06:12:26.019634 UTC
Evaluación 16 -> 2025-05-22 06:13:17.650279 UTC
Evaluación 17 -> 2025-05-22 06:14:06.981554 UTC
Evaluación 18 -> 2025-05-22 06:14:58.450585 UTC
Evaluación 19 -> 2025-05-22 06:15:49.825209 UTC
Evaluación 20 -> 2025-05-22 06:16:42.725593 UTC
Evaluación 21 -> 2025-05-22 06:17:34.200383 UTC
Evaluación 22 -> 2025-05-22 06:18:25.668015 UTC
Evaluación 23 -> 2025-05-22 06:19:15.044597 UTC
Evaluación 24 -> 2025-05-22 06:20:04.363359 UTC
Evaluación 25 -> 2025-05-22 06:20:53.669792 UTC
Evaluación 26 -> 2025-05-22 06:21:43.430192 UTC
Evaluación 27 -> 2025-05-22 06:22:34.965636 UTC
Evaluación 28 -> 2025-05-22 06:23:30.484120 UTC
Evaluación 29 -> 2025-05-22 06:24:19.790295 UTC
Evaluación 30 -> 2025-05-22 06:25:09.158158 UTC
Evaluación 31 -> 2025-05-22 06:26:00.366485 UTC
Evaluación 32 -> 2025-05-22 06:26:52.893398 UTC
Evaluación 33 -> 2025-05-22 06:27:44.014266 UTC
Evaluación 34 -> 2025-05-22 06:28:34.468247 UTC
Evaluación 35 -> 2025-05-22 06:29:25.475824 UTC
Evaluación 36 -> 2025-05-22 06:30:20.592294 UTC
Evaluación 37 -> 2025-05-22 06:31:15.681157 UTC
Evaluación 38 -> 2025-05-22 06:32:10.657004 UTC
Evaluación 39 -> 2025-05-22 06:33:00.272731 UTC
Evaluación 40 -> 2025-05-22 06:33:51.591704 UTC
Evaluación 41 -> 2025-05-22 06:34:39.688404 UTC
Evaluación 42 -> 2025-05-22 06:35:27.950693 UTC
Evaluación 43 -> 2025-05-22 06:36:21.228829 UTC
Evaluación 44 -> 2025-05-22 06:37:13.503763 UTC
Evaluación 45 -> 2025-05-22 06:38:03.464508 UTC
Evaluación 46 -> 2025-05-22 06:38:54.170068 UTC
Evaluación 47 -> 2025-05-22 06:39:44.759606 UTC
Evaluación 48 -> 2025-05-22 06:40:33.322917 UTC
Evaluación 49 -> 2025-05-22 06:41:24.574058 UTC
Evaluación 50 -> 2025-05-22 06:42:17.027743 UTC
Evaluación 51 -> 2025-05-22 06:43:06.250287 UTC
Evaluación 52 -> 2025-05-22 06:43:58.254959 UTC
Evaluación 53 -> 2025-05-22 06:44:48.007739 UTC
Evaluación 54 -> 2025-05-22 06:45:33.900908 UTC
Evaluación 55 -> 2025-05-22 06:46:26.824383 UTC
Evaluación 56 -> 2025-05-22 06:47:17.665850 UTC
Evaluación 57 -> 2025-05-22 06:48:08.797701 UTC
Evaluación 58 -> 2025-05-22 06:49:01.535847 UTC
Evaluación 59 -> 2025-05-22 06:49:51.315397 UTC
Evaluación 60 -> 2025-05-22 06:50:44.963246 UTC
Evaluación 61 -> 2025-05-22 06:51:34.633617 UTC
Evaluación 62 -> 2025-05-22 06:52:24.616407 UTC
Evaluación 63 -> 2025-05-22 06:53:15.687701 UTC
Evaluación 64 -> 2025-05-22 06:54:05.153220 UTC
Evaluación 65 -> 2025-05-22 06:54:56.340102 UTC
Evaluación 66 -> 2025-05-22 06:55:48.761583 UTC
Evaluación 67 -> 2025-05-22 06:56:40.464215 UTC
Evaluación 68 -> 2025-05-22 06:57:32.594759 UTC
Evaluación 69 -> 2025-05-22 06:58:22.816266 UTC
Evaluación 70 -> 2025-05-22 06:59:17.711800 UTC
Evaluación 71 -> 2025-05-22 07:00:07.774048 UTC
Evaluación 72 -> 2025-05-22 07:00:59.904283 UTC
Evaluación 73 -> 2025-05-22 07:01:49.787102 UTC
Evaluación 74 -> 2025-05-22 07:02:40.101577 UTC
Evaluación 75 -> 2025-05-22 07:03:33.449359 UTC
Evaluación 76 -> 2025-05-22 07:04:21.933054 UTC
Evaluación 77 -> 2025-05-22 07:05:15.697149 UTC
Evaluación 78 -> 2025-05-22 07:06:09.148496 UTC
Evaluación 79 -> 2025-05-22 07:07:00.963714 UTC
Evaluación 80 -> 2025-05-22 07:07:50.467799 UTC
Evaluación 81 -> 2025-05-22 07:08:37.272857 UTC
Evaluación 82 -> 2025-05-22 07:09:29.812752 UTC
Evaluación 83 -> 2025-05-22 07:10:21.782055 UTC
Evaluación 84 -> 2025-05-22 07:11:12.411338 UTC
Evaluación 85 -> 2025-05-22 07:12:02.555092 UTC
Evaluación 86 -> 2025-05-22 07:12:54.375927 UTC
Evaluación 87 -> 2025-05-22 07:13:43.808615 UTC
Evaluación 88 -> 2025-05-22 07:14:37.123093 UTC
Evaluación 89 -> 2025-05-22 07:15:29.413579 UTC
Evaluación 90 -> 2025-05-22 07:16:22.448004 UTC
Evaluación 91 -> 2025-05-22 07:17:17.166266 UTC
Evaluación 92 -> 2025-05-22 07:18:08.444734 UTC
Evaluación 93 -> 2025-05-22 07:19:04.832877 UTC
Evaluación 94 -> 2025-05-22 07:19:58.615142 UTC
Evaluación 95 -> 2025-05-22 07:20:50.562154 UTC
Evaluación 96 -> 2025-05-22 07:21:46.811890 UTC
Evaluación 97 -> 2025-05-22 07:22:37.990110 UTC
Evaluación 98 -> 2025-05-22 07:23:31.568333 UTC
Evaluación 99 -> 2025-05-22 07:24:22.443755 UTC
Evaluación 100 -> 2025-05-22 07:25:13.618507 UTC


---------------------------------------RPS  resnet  ALEATORIO  50%----------------------------------------------

Start time: 2025-05-22 07:26:03.305085 UTC
Evaluación 1 -> 2025-05-22 07:27:24.576548 UTC
Evaluación 2 -> 2025-05-22 07:28:49.551287 UTC
Evaluación 3 -> 2025-05-22 07:30:14.411699 UTC
Evaluación 4 -> 2025-05-22 07:31:40.452670 UTC
Evaluación 5 -> 2025-05-22 07:33:01.913173 UTC
Evaluación 6 -> 2025-05-22 07:34:27.713546 UTC
Evaluación 7 -> 2025-05-22 07:35:52.246850 UTC
Evaluación 8 -> 2025-05-22 07:37:18.405342 UTC
Evaluación 9 -> 2025-05-22 07:38:40.331617 UTC
Evaluación 10 -> 2025-05-22 07:40:04.015750 UTC
Evaluación 11 -> 2025-05-22 07:41:28.344711 UTC
Evaluación 12 -> 2025-05-22 07:42:51.060575 UTC
Evaluación 13 -> 2025-05-22 07:44:18.441936 UTC
Evaluación 14 -> 2025-05-22 07:45:44.884943 UTC
Evaluación 15 -> 2025-05-22 07:47:06.218904 UTC
Evaluación 16 -> 2025-05-22 07:48:28.568870 UTC
Evaluación 17 -> 2025-05-22 07:49:50.974836 UTC
Evaluación 18 -> 2025-05-22 07:51:11.693977 UTC
Evaluación 19 -> 2025-05-22 07:52:30.866832 UTC
Evaluación 20 -> 2025-05-22 07:53:53.300716 UTC
Evaluación 21 -> 2025-05-22 07:55:15.347812 UTC
Evaluación 22 -> 2025-05-22 07:56:37.843026 UTC
Evaluación 23 -> 2025-05-22 07:57:59.854853 UTC
Evaluación 24 -> 2025-05-22 07:59:17.664966 UTC
Evaluación 25 -> 2025-05-22 08:00:38.441185 UTC
Evaluación 26 -> 2025-05-22 08:02:01.241019 UTC
Evaluación 27 -> 2025-05-22 08:03:24.821222 UTC
Evaluación 28 -> 2025-05-22 08:04:47.662181 UTC
Evaluación 29 -> 2025-05-22 08:06:10.946082 UTC
Evaluación 30 -> 2025-05-22 08:07:32.295585 UTC
Evaluación 31 -> 2025-05-22 08:08:55.176736 UTC
Evaluación 32 -> 2025-05-22 08:10:19.291654 UTC
Evaluación 33 -> 2025-05-22 08:11:52.364971 UTC
Evaluación 34 -> 2025-05-22 08:13:27.637797 UTC
Evaluación 35 -> 2025-05-22 08:14:49.269220 UTC
Evaluación 36 -> 2025-05-22 08:16:13.169036 UTC
Evaluación 37 -> 2025-05-22 08:17:38.795701 UTC
Evaluación 38 -> 2025-05-22 08:19:02.467965 UTC
Evaluación 39 -> 2025-05-22 08:20:30.855551 UTC
Evaluación 40 -> 2025-05-22 08:21:53.370698 UTC
Evaluación 41 -> 2025-05-22 08:23:17.798699 UTC
Evaluación 42 -> 2025-05-22 08:24:45.306675 UTC
Evaluación 43 -> 2025-05-22 08:26:09.927455 UTC
Evaluación 44 -> 2025-05-22 08:27:38.537722 UTC
Evaluación 45 -> 2025-05-22 08:29:05.037952 UTC
Evaluación 46 -> 2025-05-22 08:30:29.415898 UTC
Evaluación 47 -> 2025-05-22 08:31:54.307251 UTC
Evaluación 48 -> 2025-05-22 08:33:19.091488 UTC
Evaluación 49 -> 2025-05-22 08:34:46.719267 UTC
Evaluación 50 -> 2025-05-22 08:36:12.342644 UTC
Evaluación 51 -> 2025-05-22 08:37:38.754628 UTC
Evaluación 52 -> 2025-05-22 08:39:06.092219 UTC
Evaluación 53 -> 2025-05-22 08:40:31.501533 UTC
Evaluación 54 -> 2025-05-22 08:41:56.285540 UTC
Evaluación 55 -> 2025-05-22 08:43:24.884395 UTC
Evaluación 56 -> 2025-05-22 08:44:50.574475 UTC
Evaluación 57 -> 2025-05-22 08:46:16.445957 UTC
Evaluación 58 -> 2025-05-22 08:47:46.265864 UTC
Evaluación 59 -> 2025-05-22 08:49:11.115880 UTC
Evaluación 60 -> 2025-05-22 08:50:38.912657 UTC
Evaluación 61 -> 2025-05-22 08:52:00.919773 UTC
Evaluación 62 -> 2025-05-22 08:53:24.558263 UTC
Evaluación 63 -> 2025-05-22 08:54:45.690363 UTC
Evaluación 64 -> 2025-05-22 08:56:04.297136 UTC
Evaluación 65 -> 2025-05-22 08:57:25.915874 UTC
Evaluación 66 -> 2025-05-22 08:58:51.778370 UTC
Evaluación 67 -> 2025-05-22 09:00:13.546304 UTC
Evaluación 68 -> 2025-05-22 09:01:32.925661 UTC
Evaluación 69 -> 2025-05-22 09:02:55.000281 UTC
Evaluación 70 -> 2025-05-22 09:04:15.498981 UTC
Evaluación 71 -> 2025-05-22 09:05:33.837144 UTC
Evaluación 72 -> 2025-05-22 09:06:53.288102 UTC
Evaluación 73 -> 2025-05-22 09:08:14.242704 UTC
Evaluación 74 -> 2025-05-22 09:09:35.316707 UTC
Evaluación 75 -> 2025-05-22 09:10:56.686431 UTC
Evaluación 76 -> 2025-05-22 09:12:17.505290 UTC
Evaluación 77 -> 2025-05-22 09:13:39.192061 UTC
Evaluación 78 -> 2025-05-22 09:15:01.146113 UTC
Evaluación 79 -> 2025-05-22 09:16:21.045084 UTC
Evaluación 80 -> 2025-05-22 09:17:43.673788 UTC
Evaluación 81 -> 2025-05-22 09:19:04.911415 UTC
Evaluación 82 -> 2025-05-22 09:20:25.977299 UTC
Evaluación 83 -> 2025-05-22 09:21:46.906571 UTC
Evaluación 84 -> 2025-05-22 09:23:06.611007 UTC
Evaluación 85 -> 2025-05-22 09:24:27.970712 UTC
Evaluación 86 -> 2025-05-22 09:25:49.890265 UTC
Evaluación 87 -> 2025-05-22 09:27:11.941635 UTC
Evaluación 88 -> 2025-05-22 09:28:31.493223 UTC
Evaluación 89 -> 2025-05-22 09:29:56.337394 UTC
Evaluación 90 -> 2025-05-22 09:31:17.252202 UTC
Evaluación 91 -> 2025-05-22 09:32:37.268443 UTC
Evaluación 92 -> 2025-05-22 09:33:57.248860 UTC
Evaluación 93 -> 2025-05-22 09:35:17.280984 UTC
Evaluación 94 -> 2025-05-22 09:36:37.548583 UTC
Evaluación 95 -> 2025-05-22 09:38:00.231733 UTC
Evaluación 96 -> 2025-05-22 09:39:21.324407 UTC
Evaluación 97 -> 2025-05-22 09:40:46.778733 UTC
Evaluación 98 -> 2025-05-22 09:42:06.103209 UTC
Evaluación 99 -> 2025-05-22 09:43:28.396910 UTC
Evaluación 100 -> 2025-05-22 09:44:48.086849 UTC
