

---------------------------------------CIFAR10  mobilenet  ALEATORIO  10%----------------------------------------------

Start time: 2025-05-23 13:32:13.606273 UTC
Evaluación 1 -> 2025-05-23 13:35:06.874943 UTC
Evaluación 2 -> 2025-05-23 13:37:04.665350 UTC
Evaluación 3 -> 2025-05-23 13:39:03.529881 UTC
Evaluación 4 -> 2025-05-23 13:41:02.231772 UTC
Evaluación 5 -> 2025-05-23 13:42:59.836567 UTC
Evaluación 6 -> 2025-05-23 13:44:58.587945 UTC
Evaluación 7 -> 2025-05-23 13:46:57.431018 UTC
Evaluación 8 -> 2025-05-23 13:48:55.901062 UTC
Evaluación 9 -> 2025-05-23 13:50:54.470896 UTC
Evaluación 10 -> 2025-05-23 13:52:52.949164 UTC
Evaluación 11 -> 2025-05-23 13:54:51.448713 UTC
Evaluación 12 -> 2025-05-23 13:56:49.753509 UTC
Evaluación 13 -> 2025-05-23 13:58:48.264567 UTC
Evaluación 14 -> 2025-05-23 14:00:46.562822 UTC
Evaluación 15 -> 2025-05-23 14:02:44.795744 UTC
Evaluación 16 -> 2025-05-23 14:04:43.540325 UTC
Evaluación 17 -> 2025-05-23 14:06:42.253476 UTC
Evaluación 18 -> 2025-05-23 14:08:40.974502 UTC
Evaluación 19 -> 2025-05-23 14:10:39.648236 UTC
Evaluación 20 -> 2025-05-23 14:12:38.351958 UTC
Evaluación 21 -> 2025-05-23 14:14:36.700520 UTC
Evaluación 22 -> 2025-05-23 14:16:35.204317 UTC
Evaluación 23 -> 2025-05-23 14:18:33.545996 UTC
Evaluación 24 -> 2025-05-23 14:20:31.860952 UTC
Evaluación 25 -> 2025-05-23 14:22:30.368418 UTC
Evaluación 26 -> 2025-05-23 14:24:28.713702 UTC
Evaluación 27 -> 2025-05-23 14:26:27.441710 UTC
Evaluación 28 -> 2025-05-23 14:28:26.130229 UTC
Evaluación 29 -> 2025-05-23 14:30:24.533181 UTC
Evaluación 30 -> 2025-05-23 14:32:23.222701 UTC
Evaluación 31 -> 2025-05-23 14:34:21.753598 UTC
Evaluación 32 -> 2025-05-23 14:36:20.456114 UTC
