

---------------------------------------RPS  resnet  ALEATORIO  10%----------------------------------------------

Start time: 2025-05-22 15:55:36.091973 UTC
Evaluación 1 -> 2025-05-22 15:56:43.371077 UTC
Evaluación 2 -> 2025-05-22 15:57:39.825231 UTC
Evaluación 3 -> 2025-05-22 15:58:31.170165 UTC
Evaluación 4 -> 2025-05-22 15:59:24.074345 UTC
Evaluación 5 -> 2025-05-22 16:00:16.824184 UTC
Evaluación 6 -> 2025-05-22 16:01:18.115329 UTC
Evaluación 7 -> 2025-05-22 16:02:18.295006 UTC
Evaluación 8 -> 2025-05-22 16:03:11.307635 UTC
Evaluación 9 -> 2025-05-22 16:04:03.698926 UTC
Evaluación 10 -> 2025-05-22 16:04:53.405566 UTC
Evaluación 11 -> 2025-05-22 16:05:40.492862 UTC
Evaluación 12 -> 2025-05-22 16:06:30.224947 UTC
Evaluación 13 -> 2025-05-22 16:07:21.810686 UTC
Evaluación 14 -> 2025-05-22 16:08:11.419627 UTC
Evaluación 15 -> 2025-05-22 16:08:58.889647 UTC
Evaluación 16 -> 2025-05-22 16:09:44.971661 UTC
Evaluación 17 -> 2025-05-22 16:10:36.680030 UTC
Evaluación 18 -> 2025-05-22 16:11:24.665966 UTC
Evaluación 19 -> 2025-05-22 16:12:20.710922 UTC
Evaluación 20 -> 2025-05-22 16:13:12.549723 UTC
Evaluación 21 -> 2025-05-22 16:14:01.534778 UTC
Evaluación 22 -> 2025-05-22 16:14:49.484603 UTC
Evaluación 23 -> 2025-05-22 16:15:35.128305 UTC
Evaluación 24 -> 2025-05-22 16:16:23.031886 UTC
Evaluación 25 -> 2025-05-22 16:17:11.880867 UTC
Evaluación 26 -> 2025-05-22 16:18:02.415623 UTC
Evaluación 27 -> 2025-05-22 16:18:51.480610 UTC
Evaluación 28 -> 2025-05-22 16:19:41.448182 UTC
Evaluación 29 -> 2025-05-22 16:20:32.427828 UTC
Evaluación 30 -> 2025-05-22 16:21:21.966840 UTC
Evaluación 31 -> 2025-05-22 16:22:09.403074 UTC
Evaluación 32 -> 2025-05-22 16:22:57.562277 UTC
Evaluación 33 -> 2025-05-22 16:23:43.819909 UTC
Evaluación 34 -> 2025-05-22 16:24:35.367201 UTC
Evaluación 35 -> 2025-05-22 16:25:26.662199 UTC
Evaluación 36 -> 2025-05-22 16:26:20.089188 UTC
Evaluación 37 -> 2025-05-22 16:27:15.092413 UTC
Evaluación 38 -> 2025-05-22 16:28:06.140424 UTC
Evaluación 39 -> 2025-05-22 16:29:01.555085 UTC
Evaluación 40 -> 2025-05-22 16:29:55.868354 UTC
Evaluación 41 -> 2025-05-22 16:30:52.316098 UTC
Evaluación 42 -> 2025-05-22 16:31:43.158873 UTC
Evaluación 43 -> 2025-05-22 16:32:34.860715 UTC
Evaluación 44 -> 2025-05-22 16:33:29.895097 UTC
Evaluación 45 -> 2025-05-22 16:34:19.894368 UTC
Evaluación 46 -> 2025-05-22 16:35:08.469306 UTC
Evaluación 47 -> 2025-05-22 16:35:58.870759 UTC
Evaluación 48 -> 2025-05-22 16:36:52.211795 UTC
Evaluación 49 -> 2025-05-22 16:37:43.722878 UTC
Evaluación 50 -> 2025-05-22 16:38:38.044935 UTC
