

---------------------------------------RPS  resnet  ALEATORIO  10%----------------------------------------------

Start time: 2025-05-22 15:55:36.092015 UTC
Evaluación 1 -> 2025-05-22 15:56:44.131814 UTC
Evaluación 2 -> 2025-05-22 15:57:41.049669 UTC
Evaluación 3 -> 2025-05-22 15:58:35.774844 UTC
Evaluación 4 -> 2025-05-22 15:59:33.032415 UTC
Evaluación 5 -> 2025-05-22 16:00:25.534245 UTC
Evaluación 6 -> 2025-05-22 16:01:23.481997 UTC
Evaluación 7 -> 2025-05-22 16:02:23.781364 UTC
Evaluación 8 -> 2025-05-22 16:03:16.140726 UTC
Evaluación 9 -> 2025-05-22 16:04:08.374625 UTC
Evaluación 10 -> 2025-05-22 16:05:02.627795 UTC
Evaluación 11 -> 2025-05-22 16:05:52.166145 UTC
Evaluación 12 -> 2025-05-22 16:06:42.252463 UTC
Evaluación 13 -> 2025-05-22 16:07:36.498613 UTC
Evaluación 14 -> 2025-05-22 16:08:25.322569 UTC
Evaluación 15 -> 2025-05-22 16:09:14.417948 UTC
Evaluación 16 -> 2025-05-22 16:10:04.637048 UTC
Evaluación 17 -> 2025-05-22 16:10:53.347374 UTC
Evaluación 18 -> 2025-05-22 16:11:45.897701 UTC
Evaluación 19 -> 2025-05-22 16:12:38.310023 UTC
Evaluación 20 -> 2025-05-22 16:13:35.144023 UTC
Evaluación 21 -> 2025-05-22 16:14:24.492498 UTC
Evaluación 22 -> 2025-05-22 16:15:13.654472 UTC
Evaluación 23 -> 2025-05-22 16:16:03.230479 UTC
Evaluación 24 -> 2025-05-22 16:16:54.452335 UTC
Evaluación 25 -> 2025-05-22 16:17:44.176750 UTC
Evaluación 26 -> 2025-05-22 16:18:32.244182 UTC
Evaluación 27 -> 2025-05-22 16:19:24.403682 UTC
Evaluación 28 -> 2025-05-22 16:20:15.824452 UTC
Evaluación 29 -> 2025-05-22 16:21:04.012100 UTC
Evaluación 30 -> 2025-05-22 16:21:53.949527 UTC
Evaluación 31 -> 2025-05-22 16:22:42.823240 UTC
Evaluación 32 -> 2025-05-22 16:23:33.560756 UTC
Evaluación 33 -> 2025-05-22 16:24:26.123022 UTC
Evaluación 34 -> 2025-05-22 16:25:19.183151 UTC
Evaluación 35 -> 2025-05-22 16:26:14.666585 UTC
Evaluación 36 -> 2025-05-22 16:27:12.285631 UTC
Evaluación 37 -> 2025-05-22 16:28:04.392869 UTC
Evaluación 38 -> 2025-05-22 16:29:01.404104 UTC
Evaluación 39 -> 2025-05-22 16:29:55.767620 UTC
Evaluación 40 -> 2025-05-22 16:30:52.260118 UTC
Evaluación 41 -> 2025-05-22 16:31:44.183609 UTC
Evaluación 42 -> 2025-05-22 16:32:37.199225 UTC
Evaluación 43 -> 2025-05-22 16:33:31.917690 UTC
Evaluación 44 -> 2025-05-22 16:34:22.316575 UTC
Evaluación 45 -> 2025-05-22 16:35:15.095625 UTC
Evaluación 46 -> 2025-05-22 16:36:10.365890 UTC
