

---------------------------------------CIFAR10  mobilenet  ALEATORIO  100%----------------------------------------------

Start time: 2025-05-24 15:40:25.479994 UTC
Evaluación 1 -> 2025-05-24 16:04:03.938140 UTC


---------------------------------------CIFAR10  mobilenet  MEMETICO  10%----------------------------------------------

Start time: 2025-05-24 16:27:13.461018 UTC
Evaluación 1 -> 2025-05-24 16:30:09.212162 UTC
Evaluación 2 -> 2025-05-24 16:32:55.016938 UTC
Evaluación 3 -> 2025-05-24 16:35:40.337287 UTC
Evaluación 4 -> 2025-05-24 16:38:26.678405 UTC
Evaluación 5 -> 2025-05-24 16:41:12.595325 UTC
Evaluación 6 -> 2025-05-24 16:43:58.960526 UTC
Evaluación 7 -> 2025-05-24 16:46:45.676779 UTC
Evaluación 8 -> 2025-05-24 16:49:30.744353 UTC
Evaluación 9 -> 2025-05-24 16:52:17.028175 UTC
Evaluación 10 -> 2025-05-24 16:55:03.489950 UTC
Evaluación 11 -> 2025-05-24 16:57:49.919691 UTC
Evaluación 12 -> 2025-05-24 17:00:36.207828 UTC
Evaluación 13 -> 2025-05-24 17:03:23.112351 UTC
Evaluación 14 -> 2025-05-24 17:06:09.939059 UTC
Evaluación 15 -> 2025-05-24 17:08:56.657291 UTC
Evaluación 16 -> 2025-05-24 17:11:46.039696 UTC
Evaluación 17 -> 2025-05-24 17:14:35.537675 UTC
Evaluación 18 -> 2025-05-24 17:17:25.487933 UTC
Evaluación 19 -> 2025-05-24 17:20:14.884437 UTC
Evaluación 20 -> 2025-05-24 17:23:04.035748 UTC
Evaluación 21 -> 2025-05-24 17:25:53.436382 UTC
Evaluación 22 -> 2025-05-24 17:28:42.197456 UTC
Evaluación 23 -> 2025-05-24 17:31:30.684260 UTC
Evaluación 24 -> 2025-05-24 17:34:20.010622 UTC
Evaluación 25 -> 2025-05-24 17:37:06.820685 UTC
Evaluación 26 -> 2025-05-24 17:39:53.272280 UTC
Evaluación 27 -> 2025-05-24 17:42:43.112442 UTC
Evaluación 28 -> 2025-05-24 17:45:32.482326 UTC
Evaluación 29 -> 2025-05-24 17:48:21.911057 UTC
Evaluación 30 -> 2025-05-24 17:51:10.862159 UTC
Evaluación 31 -> 2025-05-24 17:54:00.148990 UTC
Evaluación 32 -> 2025-05-24 17:56:49.819938 UTC
Evaluación 33 -> 2025-05-24 17:59:39.336286 UTC
Evaluación 34 -> 2025-05-24 18:02:29.408681 UTC
Evaluación 35 -> 2025-05-24 18:05:18.819367 UTC
Evaluación 36 -> 2025-05-24 18:08:05.488698 UTC
Evaluación 37 -> 2025-05-24 18:10:54.744387 UTC
Evaluación 38 -> 2025-05-24 18:13:44.202029 UTC
Evaluación 39 -> 2025-05-24 18:16:33.203336 UTC
Evaluación 40 -> 2025-05-24 18:19:21.914051 UTC
Evaluación 41 -> 2025-05-24 18:22:10.993816 UTC
Evaluación 42 -> 2025-05-24 18:25:00.695774 UTC
Evaluación 43 -> 2025-05-24 18:27:48.235837 UTC
Evaluación 44 -> 2025-05-24 18:30:37.749223 UTC
Evaluación 45 -> 2025-05-24 18:33:27.259442 UTC
Evaluación 46 -> 2025-05-24 18:36:12.806523 UTC
Evaluación 47 -> 2025-05-24 18:38:58.887519 UTC
Evaluación 48 -> 2025-05-24 18:41:45.300047 UTC
Evaluación 49 -> 2025-05-24 18:44:33.357892 UTC
Evaluación 50 -> 2025-05-24 18:47:21.788316 UTC
Evaluación 51 -> 2025-05-24 18:50:09.961542 UTC
Evaluación 52 -> 2025-05-24 18:52:58.604370 UTC
Evaluación 53 -> 2025-05-24 18:55:46.764925 UTC
Evaluación 54 -> 2025-05-24 18:58:35.070634 UTC
Evaluación 55 -> 2025-05-24 19:01:23.588480 UTC
Evaluación 56 -> 2025-05-24 19:04:11.988141 UTC
Evaluación 57 -> 2025-05-24 19:06:59.559451 UTC
Evaluación 58 -> 2025-05-24 19:09:45.311775 UTC
Evaluación 59 -> 2025-05-24 19:12:33.362774 UTC
Evaluación 60 -> 2025-05-24 19:15:22.020591 UTC
Evaluación 61 -> 2025-05-24 19:18:10.387848 UTC
Evaluación 62 -> 2025-05-24 19:20:58.405081 UTC
Evaluación 63 -> 2025-05-24 19:23:46.818313 UTC
Evaluación 64 -> 2025-05-24 19:26:34.906822 UTC
Evaluación 65 -> 2025-05-24 19:29:22.950638 UTC
Evaluación 66 -> 2025-05-24 19:32:11.028443 UTC
Evaluación 67 -> 2025-05-24 19:34:58.708009 UTC
Evaluación 68 -> 2025-05-24 19:37:44.348817 UTC
Evaluación 69 -> 2025-05-24 19:40:29.627704 UTC
Evaluación 70 -> 2025-05-24 19:43:13.668823 UTC
Evaluación 71 -> 2025-05-24 19:45:59.570428 UTC
Evaluación 72 -> 2025-05-24 19:48:44.256154 UTC
Evaluación 73 -> 2025-05-24 19:51:30.144603 UTC
Evaluación 74 -> 2025-05-24 19:54:17.890706 UTC
Evaluación 75 -> 2025-05-24 19:57:07.087444 UTC
Evaluación 76 -> 2025-05-24 19:59:55.547314 UTC
Evaluación 77 -> 2025-05-24 20:02:44.523181 UTC
Evaluación 78 -> 2025-05-24 20:05:33.315591 UTC
Evaluación 79 -> 2025-05-24 20:08:21.942146 UTC
Evaluación 80 -> 2025-05-24 20:11:10.596232 UTC
Evaluación 81 -> 2025-05-24 20:13:58.990276 UTC
Evaluación 82 -> 2025-05-24 20:16:48.369638 UTC
Evaluación 83 -> 2025-05-24 20:19:34.791276 UTC
Evaluación 84 -> 2025-05-24 20:22:20.724377 UTC
Evaluación 85 -> 2025-05-24 20:25:10.049917 UTC
Evaluación 86 -> 2025-05-24 20:27:58.708649 UTC
Evaluación 87 -> 2025-05-24 20:30:46.960449 UTC
Evaluación 88 -> 2025-05-24 20:33:36.622046 UTC
Evaluación 89 -> 2025-05-24 20:36:25.133966 UTC
Evaluación 90 -> 2025-05-24 20:39:15.665172 UTC
Evaluación 91 -> 2025-05-24 20:42:05.561821 UTC
Evaluación 92 -> 2025-05-24 20:44:54.937087 UTC
Evaluación 93 -> 2025-05-24 20:47:44.391697 UTC
Evaluación 94 -> 2025-05-24 20:50:32.872828 UTC
Evaluación 95 -> 2025-05-24 20:53:20.080150 UTC
Evaluación 96 -> 2025-05-24 20:56:08.145914 UTC
Evaluación 97 -> 2025-05-24 20:58:56.022336 UTC
Evaluación 98 -> 2025-05-24 21:01:45.766834 UTC
Evaluación 99 -> 2025-05-24 21:04:35.933257 UTC
Evaluación 100 -> 2025-05-24 21:07:25.188253 UTC


---------------------------------------CIFAR10  mobilenet  MEMETICO  25%----------------------------------------------

Start time: 2025-05-24 21:10:12.833567 UTC
Evaluación 1 -> 2025-05-24 21:16:30.865733 UTC
Evaluación 2 -> 2025-05-24 21:22:39.279020 UTC
Evaluación 3 -> 2025-05-24 21:28:47.943986 UTC
Evaluación 4 -> 2025-05-24 21:34:57.610978 UTC
Evaluación 5 -> 2025-05-24 21:41:05.934028 UTC
Evaluación 6 -> 2025-05-24 21:47:12.135547 UTC
Evaluación 7 -> 2025-05-24 21:53:19.220251 UTC
Evaluación 8 -> 2025-05-24 21:59:26.583845 UTC
Evaluación 9 -> 2025-05-24 22:05:32.925095 UTC
Evaluación 10 -> 2025-05-24 22:11:40.208970 UTC
Evaluación 11 -> 2025-05-24 22:17:53.061541 UTC
Evaluación 12 -> 2025-05-24 22:24:03.085745 UTC
Evaluación 13 -> 2025-05-24 22:30:13.294944 UTC
Evaluación 14 -> 2025-05-24 22:36:24.741270 UTC
Evaluación 15 -> 2025-05-24 22:42:34.186415 UTC
Evaluación 16 -> 2025-05-24 22:48:46.267944 UTC
Evaluación 17 -> 2025-05-24 22:54:58.056117 UTC
Evaluación 18 -> 2025-05-24 23:01:13.559950 UTC
Evaluación 19 -> 2025-05-24 23:07:22.359368 UTC
Evaluación 20 -> 2025-05-24 23:13:34.121343 UTC
Evaluación 21 -> 2025-05-24 23:19:46.880697 UTC
Evaluación 22 -> 2025-05-24 23:25:57.606225 UTC
Evaluación 23 -> 2025-05-24 23:32:07.034838 UTC
Evaluación 24 -> 2025-05-24 23:38:18.746815 UTC
Evaluación 25 -> 2025-05-24 23:44:29.001242 UTC
Evaluación 26 -> 2025-05-24 23:50:42.518508 UTC
Evaluación 27 -> 2025-05-24 23:56:55.152616 UTC
Evaluación 28 -> 2025-05-25 00:03:05.663824 UTC
Evaluación 29 -> 2025-05-25 00:09:20.394212 UTC
Evaluación 30 -> 2025-05-25 00:15:33.173565 UTC
Evaluación 31 -> 2025-05-25 00:21:47.505863 UTC
Evaluación 32 -> 2025-05-25 00:27:59.446281 UTC
Evaluación 33 -> 2025-05-25 00:34:09.330770 UTC
Evaluación 34 -> 2025-05-25 00:40:18.829353 UTC
Evaluación 35 -> 2025-05-25 00:46:29.754318 UTC
Evaluación 36 -> 2025-05-25 00:52:39.859183 UTC
Evaluación 37 -> 2025-05-25 00:58:48.684449 UTC
Evaluación 38 -> 2025-05-25 01:05:01.663511 UTC
Evaluación 39 -> 2025-05-25 01:11:11.663952 UTC
Evaluación 40 -> 2025-05-25 01:17:21.168629 UTC
Evaluación 41 -> 2025-05-25 01:23:31.025005 UTC
Evaluación 42 -> 2025-05-25 01:29:44.084129 UTC
Evaluación 43 -> 2025-05-25 01:35:55.896338 UTC
Evaluación 44 -> 2025-05-25 01:42:09.767864 UTC
Evaluación 45 -> 2025-05-25 01:48:23.026255 UTC
Evaluación 46 -> 2025-05-25 01:54:37.863495 UTC
Evaluación 47 -> 2025-05-25 02:00:50.688014 UTC
Evaluación 48 -> 2025-05-25 02:07:04.619946 UTC
Evaluación 49 -> 2025-05-25 02:13:17.889487 UTC
Evaluación 50 -> 2025-05-25 02:19:30.955518 UTC
Evaluación 51 -> 2025-05-25 02:25:42.218643 UTC
Evaluación 52 -> 2025-05-25 02:31:52.040695 UTC
Evaluación 53 -> 2025-05-25 02:38:06.145191 UTC
Evaluación 54 -> 2025-05-25 02:44:17.264862 UTC
Evaluación 55 -> 2025-05-25 02:50:29.863867 UTC
Evaluación 56 -> 2025-05-25 02:56:43.294867 UTC
Evaluación 57 -> 2025-05-25 03:02:56.877505 UTC
Evaluación 58 -> 2025-05-25 03:09:11.177294 UTC
Evaluación 59 -> 2025-05-25 03:15:24.825366 UTC
Evaluación 60 -> 2025-05-25 03:21:38.019820 UTC
Evaluación 61 -> 2025-05-25 03:27:51.528576 UTC
Evaluación 62 -> 2025-05-25 03:34:03.803275 UTC
Evaluación 63 -> 2025-05-25 03:40:14.172520 UTC
Evaluación 64 -> 2025-05-25 03:46:26.778578 UTC
Evaluación 65 -> 2025-05-25 03:52:38.249124 UTC
Evaluación 66 -> 2025-05-25 03:58:50.918924 UTC
Evaluación 67 -> 2025-05-25 04:05:03.957476 UTC
Evaluación 68 -> 2025-05-25 04:11:16.944806 UTC
Evaluación 69 -> 2025-05-25 04:17:29.947425 UTC
Evaluación 70 -> 2025-05-25 04:23:42.508011 UTC
Evaluación 71 -> 2025-05-25 04:29:55.434373 UTC
Evaluación 72 -> 2025-05-25 04:36:08.245505 UTC
